X	Y
509.650	9107.520
509.550	9107.750
509.480	9107.940
509.310	9108.090
509.290	9108.330
509.320	9108.490
509.390	9108.590
509.640	9108.680
510.050	9108.810
510.160	9108.810
510.470	9108.710
510.580	9108.670
510.910	9108.580
511.040	9108.540
511.280	9108.490
511.620	9108.460
511.830	9108.410
512.150	9108.360
512.430	9108.320
512.910	9108.420
513.140	9108.610
513.360	9108.980
513.440	9109.160
513.440	9109.350
513.390	9109.560
513.180	9109.750
512.940	9109.860
512.670	9110.050
512.610	9110.370
512.760	9110.650
512.830	9111.060
512.920	9111.410
513.040	9111.720
513.220	9112.170
513.280	9112.460
513.430	9112.810
513.520	9113.100
513.540	9113.560
513.510	9114.030
513.570	9114.480
513.780	9114.790
513.980	9115.060
513.950	9115.320
513.970	9115.570
513.830	9115.930
513.850	9116.130
513.860	9116.320
513.870	9116.560
513.950	9117.000
513.950	9117.160
513.930	9117.360
513.860	9117.520
513.800	9117.690
513.690	9117.990
513.650	9118.130
513.690	9118.340
513.740	9118.580
513.760	9118.680
513.720	9118.860
513.610	9119.080
513.490	9119.190
513.320	9119.270
512.960	9119.310
512.560	9119.390
512.280	9119.480
512.020	9119.590
511.800	9119.690
511.610	9119.780
511.430	9119.930
511.160	9120.090
511.030	9120.180
510.920	9120.240
510.710	9120.360
510.470	9120.510
510.290	9120.630
510.130	9120.750
510.010	9120.860
509.710	9121.030
509.440	9121.160
509.230	9121.300
509.060	9121.540
508.880	9121.780
508.750	9121.990
508.640	9122.180
508.520	9122.420
508.400	9122.630
508.320	9122.870
508.240	9123.260
508.280	9123.470
508.390	9123.800
508.430	9123.970
508.480	9124.170
508.470	9124.490
508.400	9124.740
508.310	9124.920
508.100	9125.040
507.770	9125.070
507.560	9125.230
507.450	9125.420
507.360	9125.640
507.290	9125.830
507.240	9125.980
507.150	9126.480
507.110	9126.660
506.990	9126.850
506.690	9127.040
506.530	9127.130
506.210	9127.400
506.080	9127.540
505.870	9127.730
505.630	9127.890
505.480	9128.080
505.190	9128.410
505.010	9128.720
504.980	9128.990
504.970	9129.260
504.960	9129.470
504.950	9129.750
504.910	9129.950
504.900	9130.150
504.890	9130.330
504.890	9130.510
504.820	9130.710
504.650	9130.880
504.550	9130.980
504.560	9131.000
504.610	9131.180
504.640	9131.330
504.650	9131.540
504.640	9131.700
504.630	9131.930
504.630	9132.150
504.610	9132.420
504.600	9132.650
504.580	9132.860
504.570	9133.010
504.570	9133.180
504.610	9133.420
504.630	9133.620
504.650	9133.740
504.680	9133.850
504.750	9134.050
504.820	9134.210
504.890	9134.370
505.030	9134.680
505.100	9134.850
505.190	9135.010
505.310	9135.280
505.440	9135.530
505.540	9135.730
505.630	9135.910
505.710	9136.090
505.810	9136.300
505.970	9136.570
506.050	9136.720
506.060	9136.730
506.130	9136.850
506.210	9137.030
506.230	9137.080
506.270	9137.240
506.340	9137.460
506.390	9137.630
506.430	9137.740
506.480	9137.900
506.580	9138.200
506.660	9138.410
506.700	9138.600
506.750	9138.770
506.790	9138.970
506.860	9139.200
506.930	9139.390
507.020	9139.530
507.120	9139.700
507.230	9139.970
507.310	9140.310
507.340	9140.510
507.390	9140.750
507.430	9140.990
507.460	9141.200
507.510	9141.410
507.550	9141.590
507.550	9141.610
507.620	9141.790
507.680	9141.970
507.790	9142.210
507.930	9142.460
508.040	9142.630
508.210	9142.880
508.320	9143.030
508.570	9143.270
508.750	9143.430
508.910	9143.540
509.110	9143.670
509.370	9143.820
509.780	9144.000
510.020	9144.120
510.220	9144.210
510.420	9144.330
510.640	9144.450
510.870	9144.550
511.180	9144.660
511.490	9144.760
511.600	9144.780
511.740	9144.820
511.940	9144.880
512.110	9144.960
512.250	9145.040
512.430	9145.160
512.720	9145.360
512.900	9145.450
513.090	9145.530
513.270	9145.610
513.480	9145.740
513.640	9145.850
513.700	9145.930
513.970	9146.300
514.060	9146.440
514.140	9146.590
514.180	9146.650
514.250	9146.750
514.370	9146.910
514.510	9147.010
514.690	9147.110
514.920	9147.180
515.080	9147.220
515.220	9147.240
515.560	9147.230
515.720	9147.170
515.870	9147.120
516.140	9147.030
516.310	9146.960
516.430	9146.930
516.570	9146.880
516.760	9146.840
516.890	9146.800
517.020	9146.750
517.200	9146.700
517.370	9146.640
517.540	9146.600
517.670	9146.580
517.730	9146.550
517.810	9146.540
517.910	9146.550
518.190	9146.610
518.370	9146.640
518.450	9146.670
518.570	9146.730
518.720	9146.820
518.890	9146.890
519.020	9146.960
519.130	9147.050
519.240	9147.140
519.360	9147.260
519.480	9147.380
519.660	9147.600
519.780	9147.770
519.990	9148.100
520.080	9148.280
520.170	9148.460
520.180	9148.490
520.270	9148.700
520.320	9148.870
520.400	9149.180
520.410	9149.330
520.410	9149.510
520.390	9149.760
520.370	9150.000
520.330	9150.200
520.290	9150.320
520.180	9150.520
520.090	9150.660
520.010	9150.840
519.980	9151.010
519.970	9151.150
519.970	9151.330
520.000	9151.400
520.050	9151.510
520.100	9151.650
520.180	9151.770
520.250	9151.870
520.360	9152.050
520.430	9152.160
520.480	9152.200
520.580	9152.260
520.630	9152.280
520.700	9152.280
520.770	9152.270
520.820	9152.210
520.850	9152.170
520.860	9152.110
520.860	9152.060
520.860	9151.970
520.830	9151.860
520.810	9151.710
520.800	9151.640
520.800	9151.560
520.840	9151.470
520.910	9151.440
520.970	9151.430
521.050	9151.430
521.120	9151.460
521.190	9151.500
521.290	9151.590
521.310	9151.600
521.400	9151.700
521.510	9151.820
521.610	9151.930
521.700	9152.030
521.830	9152.180
521.910	9152.250
521.990	9152.310
522.090	9152.350
522.170	9152.390
522.340	9152.420
522.500	9152.430
522.710	9152.430
522.840	9152.400
522.960	9152.350
523.060	9152.300
523.150	9152.240
523.210	9152.210
523.250	9152.190
523.280	9152.180
523.390	9152.150
523.480	9152.140
523.580	9152.150
523.720	9152.150
523.890	9152.170
524.030	9152.190
524.170	9152.240
524.330	9152.310
524.390	9152.350
524.440	9152.410
524.490	9152.510
524.530	9152.610
524.540	9152.700
524.570	9152.810
524.610	9152.940
524.720	9153.080
524.850	9153.210
524.930	9153.280
525.100	9153.360
525.330	9153.420
525.510	9153.470
525.610	9153.500
525.820	9153.550
526.020	9153.570
526.160	9153.580
526.260	9153.580
526.320	9153.590
526.390	9153.590
526.560	9153.590
526.780	9153.570
526.910	9153.530
527.040	9153.500
527.210	9153.470
527.360	9153.420
527.470	9153.390
527.640	9153.360
527.790	9153.310
527.860	9153.300
527.920	9153.290
528.060	9153.270
528.210	9153.290
528.300	9153.300
528.350	9153.320
528.430	9153.380
528.500	9153.430
528.540	9153.500
528.560	9153.560
528.600	9153.710
528.600	9153.800
528.590	9153.920
528.570	9154.010
528.560	9154.080
528.550	9154.170
528.540	9154.300
528.550	9154.420
528.610	9154.660
528.650	9154.780
528.710	9154.870
528.760	9154.940
528.860	9155.010
528.940	9155.060
529.040	9155.110
529.120	9155.150
529.180	9155.190
529.240	9155.270
529.290	9155.350
529.310	9155.430
529.330	9155.530
529.330	9155.630
529.310	9155.710
529.270	9155.790
529.240	9155.870
529.220	9155.950
529.200	9156.020
529.270	9156.110
529.350	9156.140
529.410	9156.160
529.470	9156.170
529.620	9156.170
529.770	9156.170
529.910	9156.170
529.990	9156.210
530.080	9156.260
530.140	9156.330
530.320	9156.440
530.400	9156.470
530.480	9156.470
530.610	9156.450
530.680	9156.430
530.790	9156.420
530.910	9156.420
531.010	9156.490
531.060	9156.540
531.110	9156.640
531.170	9156.750
531.200	9156.830
531.260	9156.950
531.270	9157.030
531.310	9157.120
531.370	9157.270
531.400	9157.320
531.500	9157.390
531.550	9157.420
531.730	9157.440
531.910	9157.440
532.030	9157.440
532.140	9157.430
532.270	9157.390
532.400	9157.360
532.560	9157.300
532.700	9157.250
532.820	9157.170
532.930	9157.070
533.070	9156.940
533.190	9156.770
533.290	9156.600
533.360	9156.460
533.450	9156.340
533.520	9156.250
533.630	9156.170
533.760	9156.130
533.900	9156.070
534.050	9156.030
534.200	9155.970
534.370	9155.920
534.500	9155.860
534.660	9155.770
534.670	9155.760
534.870	9155.620
534.960	9155.540
535.060	9155.440
535.200	9155.290
535.310	9155.150
535.400	9155.040
535.500	9154.910
535.710	9154.650
535.890	9154.420
536.020	9154.260
536.110	9154.100
536.180	9153.950
536.250	9153.780
536.310	9153.670
536.370	9153.580
536.500	9153.540
536.630	9153.520
536.720	9153.530
536.820	9153.550
536.950	9153.570
537.000	9153.570
537.080	9153.550
537.090	9153.540
537.140	9153.510
537.200	9153.450
537.240	9153.390
537.300	9153.320
537.330	9153.240
537.390	9153.160
537.440	9153.120
537.530	9153.080
537.630	9153.050
537.680	9153.040
537.760	9153.030
537.830	9153.020
537.900	9152.970
538.000	9152.900
538.080	9152.830
538.190	9152.720
538.310	9152.580
538.400	9152.470
538.510	9152.290
538.570	9152.180
538.620	9152.080
538.680	9151.960
538.720	9151.850
538.770	9151.770
538.850	9151.700
538.970	9151.620
539.070	9151.570
539.160	9151.500
539.220	9151.460
539.350	9151.270
539.410	9151.150
539.470	9151.030
539.490	9150.940
539.520	9150.850
539.610	9150.610
539.720	9150.470
539.920	9150.340
540.100	9150.250
540.200	9150.200
540.340	9150.120
540.530	9150.010
540.690	9149.910
540.840	9149.780
541.000	9149.630
541.060	9149.570
541.240	9149.330
541.410	9149.060
541.510	9148.870
541.570	9148.700
541.650	9148.490
541.710	9148.370
541.830	9148.160
541.960	9148.010
542.060	9147.900
542.160	9147.790
542.270	9147.650
542.490	9147.420
542.620	9147.290
542.770	9147.140
543.020	9146.890
543.140	9146.730
543.230	9146.620
543.350	9146.540
543.550	9146.410
543.610	9146.380
543.720	9146.340
543.820	9146.300
543.910	9146.270
544.090	9146.210
544.270	9146.150
544.370	9146.080
544.450	9146.010
544.630	9145.870
544.770	9145.740
544.900	9145.630
545.040	9145.540
545.140	9145.480
545.250	9145.420
545.340	9145.360
545.420	9145.310
545.440	9145.290
545.530	9145.220
545.530	9145.220
545.620	9145.150
545.740	9145.060
545.870	9144.940
545.940	9144.870
546.020	9144.790
546.280	9144.500
546.370	9144.390
546.480	9144.270
546.560	9144.170
546.610	9144.110
546.650	9144.000
546.720	9143.920
546.760	9143.860
546.850	9143.780
546.930	9143.710
547.010	9143.660
547.230	9143.570
547.350	9143.550
547.440	9143.540
547.570	9143.550
547.740	9143.590
547.890	9143.670
548.020	9143.780
548.170	9143.890
548.340	9144.000
548.490	9144.090
548.660	9144.160
548.840	9144.200
548.990	9144.210
549.210	9144.190
549.400	9144.140
549.480	9144.100
549.600	9144.010
549.670	9143.950
549.890	9143.760
549.930	9143.730
550.170	9143.520
550.340	9143.380
550.540	9143.220
550.750	9143.090
550.910	9143.020
551.070	9142.930
551.350	9142.820
551.610	9142.710
551.900	9142.600
552.080	9142.550
552.250	9142.500
552.470	9142.440
552.660	9142.390
552.870	9142.360
553.040	9142.360
553.180	9142.380
553.360	9142.400
553.500	9142.410
553.690	9142.410
553.880	9142.400
554.130	9142.330
554.290	9142.280
554.440	9142.250
554.510	9142.230
554.610	9142.220
554.700	9142.210
554.820	9142.200
554.910	9142.180
554.990	9142.160
555.080	9142.120
555.130	9142.100
555.520	9141.960
555.800	9141.820
555.860	9141.800
555.910	9141.790
555.970	9141.770
556.020	9141.760
556.080	9141.760
556.130	9141.750
556.190	9141.750
556.240	9141.750
556.300	9141.750
556.350	9141.750
556.410	9141.760
556.460	9141.770
556.510	9141.780
556.560	9141.800
556.620	9141.820
556.670	9141.840
556.720	9141.870
556.770	9141.890
556.820	9141.920
556.860	9141.950
556.880	9141.980
556.890	9142.000
556.970	9142.070
557.060	9142.180
557.140	9142.300
557.230	9142.460
557.370	9142.680
557.600	9143.000
557.790	9143.240
558.040	9143.490
558.210	9143.670
558.240	9143.690
558.330	9143.770
558.510	9143.890
558.720	9144.010
558.900	9144.090
559.080	9144.140
559.250	9144.170
559.380	9144.210
559.500	9144.220
559.620	9144.230
559.730	9144.230
559.930	9144.210
560.060	9144.170
560.180	9144.140
560.300	9144.080
560.350	9144.060
560.450	9144.010
560.570	9143.920
560.710	9143.820
560.910	9143.690
561.030	9143.600
561.170	9143.490
561.330	9143.360
561.480	9143.220
561.630	9143.100
561.740	9142.980
561.930	9142.790
562.090	9142.680
562.130	9142.660
562.190	9142.620
562.280	9142.560
562.350	9142.490
562.440	9142.410
562.510	9142.360
562.580	9142.310
562.650	9142.280
562.690	9142.260
562.720	9142.260
562.820	9142.220
562.940	9142.200
563.090	9142.210
563.190	9142.250
563.330	9142.320
563.430	9142.390
563.580	9142.500
563.790	9142.710
563.940	9142.850
564.130	9143.030
564.370	9143.250
564.560	9143.450
564.770	9143.670
564.990	9143.910
565.110	9144.070
565.180	9144.130
565.260	9144.210
565.450	9144.440
565.700	9144.720
565.830	9144.890
566.030	9145.130
566.250	9145.380
566.420	9145.580
566.590	9145.780
566.750	9145.980
566.780	9146.030
566.880	9146.180
567.020	9146.360
567.140	9146.530
567.240	9146.650
567.350	9146.780
567.440	9146.870
567.560	9146.990
567.650	9147.080
567.720	9147.140
567.770	9147.190
567.840	9147.260
567.930	9147.340
568.050	9147.480
568.160	9147.590
568.290	9147.720
568.470	9147.870
568.590	9147.960
568.700	9148.030
568.810	9148.100
568.880	9148.140
568.990	9148.170
569.100	9148.210
569.230	9148.220
569.340	9148.230
569.430	9148.240
569.520	9148.250
569.680	9148.240
569.810	9148.240
569.900	9148.220
569.990	9148.210
570.180	9148.160
570.350	9148.080
570.440	9148.040
570.530	9147.970
570.620	9147.920
570.720	9147.860
570.850	9147.750
570.900	9147.720
570.970	9147.650
571.120	9147.510
571.220	9147.390
571.380	9147.190
571.450	9147.050
571.510	9146.920
571.580	9146.780
571.640	9146.640
571.770	9146.470
571.850	9146.320
571.990	9146.080
572.030	9146.000
572.050	9145.910
572.120	9145.760
572.180	9145.590
572.240	9145.450
572.280	9145.290
572.340	9145.130
572.420	9144.850
572.470	9144.680
572.510	9144.510
572.560	9144.330
572.600	9144.180
572.630	9144.020
572.710	9143.810
572.790	9143.640
572.820	9143.560
572.920	9143.360
573.000	9143.190
573.040	9143.070
573.110	9142.880
573.180	9142.620
573.240	9142.470
573.270	9142.360
573.290	9142.330
573.350	9142.200
573.450	9141.990
573.530	9141.820
573.620	9141.670
573.680	9141.570
573.750	9141.430
573.830	9141.260
573.910	9141.070
574.020	9140.780
574.080	9140.640
574.150	9140.470
574.230	9140.310
574.380	9140.000
574.470	9139.830
574.560	9139.650
574.730	9139.300
574.850	9139.040
574.940	9138.860
575.040	9138.670
575.110	9138.510
575.240	9138.170
575.260	9138.050
575.280	9137.930
575.290	9137.850
575.260	9137.690
575.250	9137.560
575.180	9137.330
575.130	9137.150
575.090	9137.050
575.040	9136.910
574.950	9136.720
574.880	9136.570
574.800	9136.350
574.740	9136.210
574.670	9136.070
574.620	9135.900
574.570	9135.750
574.530	9135.620
574.500	9135.460
574.490	9135.440
574.460	9135.230
574.430	9135.060
574.400	9134.920
574.380	9134.750
574.380	9134.630
574.380	9134.500
574.380	9134.300
574.410	9134.080
574.450	9133.930
574.480	9133.800
574.520	9133.640
574.570	9133.490
574.680	9133.260
574.730	9133.140
574.830	9133.000
574.930	9132.870
575.050	9132.720
575.160	9132.620
575.250	9132.550
575.360	9132.500
575.480	9132.420
575.720	9132.300
575.810	9132.240
575.940	9132.170
576.100	9132.080
576.130	9132.050
576.220	9132.020
576.340	9131.970
576.490	9131.890
576.690	9131.790
576.960	9131.660
577.140	9131.580
577.420	9131.470
577.550	9131.420
577.610	9131.400
577.820	9131.330
578.030	9131.270
578.250	9131.210
578.410	9131.170
578.470	9131.140
578.530	9131.120
578.830	9131.090
578.960	9131.090
579.130	9131.120
579.160	9131.130
579.210	9131.140
579.330	9131.150
579.470	9131.200
579.600	9131.230
579.850	9131.330
579.880	9131.340
579.970	9131.380
580.090	9131.450
580.230	9131.540
580.310	9131.610
580.470	9131.750
580.550	9131.870
580.620	9131.960
580.740	9132.150
580.840	9132.300
580.970	9132.480
581.090	9132.650
581.180	9132.800
581.280	9133.000
581.340	9133.150
581.410	9133.370
581.460	9133.530
581.490	9133.640
581.490	9133.670
581.510	9133.800
581.550	9133.950
581.570	9134.060
581.610	9134.180
581.720	9134.420
581.800	9134.530
581.840	9134.600
581.900	9134.700
581.990	9134.830
582.090	9134.970
582.130	9135.050
582.180	9135.140
582.370	9135.440
582.510	9135.670
582.650	9135.890
582.760	9136.100
582.850	9136.270
582.900	9136.390
582.950	9136.500
583.040	9136.640
583.100	9136.730
583.170	9136.900
583.300	9137.120
583.380	9137.250
583.450	9137.350
583.600	9137.490
583.700	9137.580
583.810	9137.610
583.940	9137.620
584.040	9137.610
584.120	9137.580
584.210	9137.510
584.300	9137.450
584.340	9137.360
584.400	9137.250
584.460	9137.130
584.520	9137.000
584.570	9136.870
584.640	9136.750
584.660	9136.680
584.680	9136.640
584.740	9136.520
584.800	9136.410
584.890	9136.340
585.010	9136.250
585.160	9136.140
585.230	9136.070
585.260	9136.050
585.380	9135.930
585.480	9135.810
585.560	9135.710
585.620	9135.660
585.710	9135.600
585.770	9135.540
585.830	9135.480
585.890	9135.420
585.980	9135.340
586.060	9135.250
586.140	9135.190
586.180	9135.180
586.260	9135.140
586.390	9135.150
586.540	9135.190
586.720	9135.230
586.840	9135.260
586.990	9135.310
587.210	9135.370
587.470	9135.460
587.540	9135.480
587.650	9135.520
587.800	9135.570
587.950	9135.630
588.080	9135.690
588.180	9135.750
588.240	9135.790
588.330	9135.850
588.420	9135.910
588.520	9135.990
588.640	9136.080
588.720	9136.140
588.760	9136.190
588.870	9136.290
589.020	9136.430
589.110	9136.540
589.190	9136.690
589.270	9136.840
589.330	9136.980
589.370	9137.140
589.430	9137.330
589.500	9137.620
589.530	9137.710
589.550	9137.810
589.570	9138.040
589.620	9138.350
589.660	9138.550
589.690	9138.720
589.730	9138.870
589.760	9139.020
589.760	9139.070
589.820	9139.300
589.870	9139.530
589.940	9139.790
589.990	9140.020
590.040	9140.210
590.080	9140.380
590.130	9140.540
590.170	9140.690
590.230	9140.840
590.300	9141.060
590.380	9141.240
590.480	9141.400
590.560	9141.530
590.630	9141.600
590.670	9141.670
590.740	9141.750
590.810	9141.810
590.890	9141.830
591.010	9141.880
591.140	9141.900
591.240	9141.900
591.330	9141.890
591.420	9141.860
591.560	9141.810
591.770	9141.720
591.890	9141.670
591.960	9141.630
592.080	9141.560
592.210	9141.460
592.320	9141.370
592.490	9141.230
592.690	9141.070
592.830	9140.940
592.940	9140.810
593.120	9140.640
593.210	9140.510
593.320	9140.370
593.400	9140.260
593.490	9140.090
593.590	9139.920
593.680	9139.740
593.750	9139.540
593.820	9139.340
593.870	9139.160
593.910	9139.040
593.950	9138.880
594.010	9138.710
594.040	9138.600
594.080	9138.490
594.140	9138.350
594.180	9138.220
594.220	9138.110
594.280	9138.020
594.300	9137.980
594.370	9137.870
594.580	9137.540
594.700	9137.360
594.760	9137.250
594.830	9137.150
594.950	9137.020
595.070	9136.870
595.180	9136.740
595.350	9136.510
595.410	9136.440
595.470	9136.390
595.610	9136.260
595.720	9136.180
595.790	9136.140
595.900	9136.090
596.050	9136.010
596.180	9135.950
596.250	9135.920
596.330	9135.890
596.410	9135.850
596.590	9135.780
596.770	9135.690
596.900	9135.600
597.010	9135.510
597.130	9135.390
597.220	9135.310
597.330	9135.220
597.460	9135.140
597.550	9135.110
597.690	9135.050
597.800	9135.020
597.960	9134.990
598.140	9134.950
598.240	9134.940
598.370	9134.920
598.580	9134.900
598.850	9134.860
598.940	9134.860
598.990	9134.850
599.160	9134.850
599.310	9134.840
599.480	9134.830
599.580	9134.840
599.730	9134.850
599.950	9134.890
600.040	9134.920
600.110	9134.950
600.320	9134.930
600.410	9134.920
600.590	9134.880
600.730	9134.820
600.870	9134.770
600.950	9134.740
601.120	9134.690
601.200	9134.680
601.330	9134.660
601.420	9134.670
601.510	9134.690
601.670	9134.780
601.730	9134.890
601.760	9134.960
601.730	9135.060
601.690	9135.160
601.660	9135.230
601.600	9135.330
601.550	9135.400
601.500	9135.490
601.420	9135.610
601.320	9135.780
601.220	9135.930
601.140	9136.030
601.070	9136.110
600.960	9136.210
600.840	9136.290
600.770	9136.320
600.700	9136.360
600.630	9136.400
600.570	9136.420
600.400	9136.550
600.310	9136.650
600.130	9136.830
600.060	9136.940
599.980	9137.050
599.920	9137.190
599.880	9137.330
599.860	9137.450
599.850	9137.530
599.800	9137.690
599.770	9137.890
599.730	9138.080
599.700	9138.220
599.670	9138.360
599.640	9138.540
599.620	9138.880
599.620	9139.090
599.640	9139.320
599.670	9139.520
599.710	9139.680
599.730	9139.780
599.760	9139.950
599.860	9140.270
599.910	9140.450
599.910	9140.470
599.930	9140.590
599.960	9140.720
600.030	9140.960
600.080	9141.120
600.120	9141.270
600.200	9141.500
600.300	9141.730
600.400	9141.930
600.560	9142.280
600.610	9142.390
600.640	9142.440
600.770	9142.710
600.860	9142.900
600.930	9143.010
601.030	9143.230
601.140	9143.470
601.240	9143.640
601.320	9143.790
601.450	9144.010
601.650	9144.220
601.730	9144.300
601.850	9144.380
601.960	9144.450
602.070	9144.510
602.170	9144.560
602.270	9144.600
602.420	9144.650
602.540	9144.700
602.610	9144.710
602.720	9144.720
602.850	9144.720
602.930	9144.710
603.090	9144.660
603.150	9144.640
603.300	9144.570
603.590	9144.430
603.750	9144.340
603.960	9144.240
604.070	9144.160
604.220	9144.110
604.380	9144.030
604.570	9143.930
604.810	9143.780
604.980	9143.670
605.050	9143.630
605.190	9143.550
605.360	9143.460
605.570	9143.340
605.730	9143.250
605.740	9143.220
605.770	9143.010
605.890	9142.940
606.060	9142.850
606.300	9142.700
606.530	9142.540
606.660	9142.490
606.820	9142.400
607.030	9142.280
607.270	9142.140
607.490	9142.030
607.740	9141.890
607.860	9141.820
608.010	9141.730
608.160	9141.640
608.340	9141.540
608.420	9141.490
608.490	9141.450
608.670	9141.350
608.850	9141.240
608.950	9141.200
609.110	9141.120
609.220	9141.090
609.300	9141.050
609.370	9141.020
609.480	9140.990
609.550	9140.970
609.620	9140.930
609.700	9140.900
609.810	9140.870
609.960	9140.830
610.050	9140.820
610.120	9140.810
610.210	9140.810
610.260	9140.820
610.360	9140.760
610.450	9140.720
610.570	9140.680
610.660	9140.630
610.780	9140.560
610.850	9140.530
610.960	9140.520
611.090	9140.510
611.170	9140.520
611.240	9140.530
611.340	9140.550
611.500	9140.570
611.650	9140.620
611.810	9140.660
611.930	9140.730
612.070	9140.830
612.190	9140.930
612.300	9141.000
612.370	9141.080
612.460	9141.170
612.560	9141.250
612.650	9141.290
612.760	9141.310
612.860	9141.320
612.940	9141.330
613.040	9141.330
613.170	9141.330
613.280	9141.330
613.400	9141.310
613.510	9141.310
613.580	9141.310
613.660	9141.300
613.730	9141.310
613.810	9141.320
613.920	9141.300
614.060	9141.320
614.200	9141.350
614.360	9141.390
614.530	9141.430
614.700	9141.520
614.850	9141.610
615.040	9141.720
615.240	9141.840
615.370	9141.940
615.480	9142.030
615.580	9142.120
615.660	9142.220
615.770	9142.400
615.880	9142.580
615.990	9142.750
616.090	9142.940
616.170	9143.060
616.250	9143.220
616.350	9143.350
616.460	9143.490
616.630	9143.710
616.730	9143.830
616.810	9143.920
616.940	9144.050
617.040	9144.140
617.120	9144.230
617.220	9144.350
617.360	9144.530
617.420	9144.610
617.540	9144.800
617.610	9144.890
617.640	9144.960
617.710	9145.050
617.760	9145.150
617.870	9145.260
617.990	9145.370
618.110	9145.470
618.180	9145.530
618.250	9145.580
618.320	9145.640
618.440	9145.750
618.530	9145.830
618.600	9145.910
618.610	9145.920
618.680	9146.020
618.710	9146.110
618.750	9146.230
618.760	9146.290
618.770	9146.370
618.760	9146.480
618.750	9146.580
618.740	9146.680
618.730	9146.790
618.740	9146.950
618.760	9147.010
618.840	9147.120
618.890	9147.180
619.000	9147.230
619.070	9147.270
619.160	9147.320
619.270	9147.380
619.400	9147.450
619.560	9147.550
619.690	9147.630
619.790	9147.710
620.040	9147.950
620.150	9148.060
620.240	9148.180
620.400	9148.400
620.470	9148.530
620.610	9148.760
620.760	9149.010
620.840	9149.110
620.940	9149.210
621.060	9149.310
621.180	9149.410
621.340	9149.540
621.510	9149.700
621.660	9149.830
621.800	9149.970
621.910	9150.060
622.000	9150.150
622.150	9150.260
622.390	9150.400
622.490	9150.460
622.650	9150.560
622.830	9150.660
622.970	9150.760
623.160	9150.880
623.340	9150.980
623.500	9151.080
623.620	9151.170
623.790	9151.270
623.930	9151.380
624.030	9151.440
624.140	9151.540
624.230	9151.620
624.330	9151.730
624.460	9151.890
624.540	9151.990
624.640	9152.120
624.720	9152.230
624.800	9152.330
624.830	9152.370
624.910	9152.460
624.980	9152.550
625.090	9152.660
625.160	9152.720
625.360	9152.910
625.580	9153.100
625.740	9153.230
625.860	9153.350
626.010	9153.500
626.080	9153.560
626.160	9153.660
626.200	9153.720
626.290	9153.800
626.420	9153.920
626.480	9153.960
626.590	9154.050
626.740	9154.150
626.810	9154.180
626.840	9154.190
626.940	9154.250
627.130	9154.300
627.250	9154.330
627.380	9154.370
627.580	9154.410
627.750	9154.440
627.900	9154.460
628.140	9154.500
628.300	9154.510
628.460	9154.540
628.610	9154.570
628.720	9154.590
628.810	9154.610
628.940	9154.630
629.180	9154.650
629.260	9154.660
629.340	9154.690
629.420	9154.730
629.580	9154.780
629.770	9154.830
629.920	9154.880
630.090	9154.920
630.270	9154.970
630.450	9155.020
630.580	9155.060
630.690	9155.100
630.840	9155.150
630.960	9155.210
631.060	9155.280
631.190	9155.390
631.290	9155.520
631.400	9155.640
631.470	9155.730
631.510	9155.800
631.560	9155.880
631.600	9155.970
631.660	9156.090
631.720	9156.200
631.820	9156.300
631.930	9156.390
632.090	9156.510
632.230	9156.610
632.360	9156.670
632.480	9156.720
632.610	9156.770
632.670	9156.820
632.780	9156.930
632.930	9157.060
633.060	9157.180
633.180	9157.290
633.260	9157.340
633.380	9157.390
633.470	9157.400
633.620	9157.420
633.780	9157.420
633.890	9157.410
634.000	9157.370
634.100	9157.310
634.180	9157.260
634.250	9157.180
634.320	9157.110
634.370	9157.060
634.440	9156.940
634.480	9156.880
634.550	9156.820
634.600	9156.690
634.610	9156.610
634.630	9156.510
634.650	9156.410
634.660	9156.310
634.690	9156.200
634.760	9156.030
634.780	9155.940
634.800	9155.860
634.820	9155.770
634.860	9155.670
634.890	9155.560
634.910	9155.460
634.930	9155.360
634.980	9155.230
635.010	9155.170
635.070	9155.090
635.140	9155.010
635.230	9154.930
635.280	9154.870
635.340	9154.780
635.410	9154.680
635.480	9154.560
635.520	9154.510
635.540	9154.420
635.610	9154.270
635.690	9154.110
635.770	9154.000
635.850	9153.860
635.900	9153.770
635.960	9153.650
636.020	9153.550
636.060	9153.450
636.120	9153.360
636.180	9153.250
636.270	9153.140
636.330	9153.060
636.360	9153.010
636.410	9152.950
636.490	9152.860
636.530	9152.810
636.600	9152.760
636.690	9152.680
636.790	9152.610
636.880	9152.570
636.960	9152.530
637.040	9152.530
637.110	9152.540
637.310	9152.650
637.350	9152.750
637.380	9152.810
637.420	9152.910
637.460	9153.000
637.520	9153.050
637.740	9153.090
637.820	9153.100
637.960	9153.100
638.090	9153.200
638.110	9153.320
638.070	9153.430
637.990	9153.510
637.920	9153.600
637.890	9153.700
637.950	9153.780
638.060	9153.810
638.190	9153.800
638.290	9153.830
638.370	9153.870
638.440	9153.970
638.450	9154.050
638.440	9154.120
638.390	9154.240
638.340	9154.310
638.300	9154.380
638.290	9154.450
638.270	9154.570
638.280	9154.650
638.310	9154.730
638.360	9154.780
638.480	9154.810
638.610	9154.800
638.710	9154.790
638.800	9154.810
638.860	9154.890
638.860	9154.950
638.810	9155.090
638.740	9155.170
638.630	9155.260
638.520	9155.350
